tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
AFP	This study		0.4	218.6	-1.3	Y214-7a_LP-DIR-AF	lancaste 2022-04-05 15:14:32	2.17E-05	5.71E-08	1.22E-07	6.32E-08	8	273	Y214-7a_LP-DIR-AF-158	LT-AF-Z:LP-DIR-AF	g	687	pmagpy-4.2.50	Y214-7a	u	0.025	0	0	0	8	273
AFP	This study		0.4	218.2	-1.4	Y214-7a_LP-DIR-AF	lancaste 2022-04-05 15:16:47	1.67E-05	3.95E-08	1.16E-07	4.83E-08	8	273	Y214-7a_LP-DIR-AF-159	LT-AF-Z:LP-DIR-AF	g	688	pmagpy-4.2.50	Y214-7a	u	0.03	0	0	0	9	273
AFP	This study		0.3	219.3	-1.4	Y214-7a_LP-DIR-AF	lancaste 2022-04-05 15:19:02	1.22E-05	1.50E-08	5.66E-08	3.47E-08	8	273	Y214-7a_LP-DIR-AF-160	LT-AF-Z:LP-DIR-AF	g	689	pmagpy-4.2.50	Y214-7a	u	0.04	0	0	0	1	273
AFP	This study		0.4	218.7	-1.4	Y214-7a_LP-DIR-AF	lancaste 2022-04-05 15:21:16	9.35E-06	2.87E-08	5.40E-08	2.68E-08	8	273	Y214-7a_LP-DIR-AF-161	LT-AF-Z:LP-DIR-AF	g	69	pmagpy-4.2.50	Y214-7a	u	0.05	0	0	0	11	273
AFP	This study		0.2	220.8	-1.6	Y214-7a_LP-DIR-AF	lancaste 2022-04-05 15:23:31	7.47E-06	1.78E-08	2.49E-08	2.13E-08	8	273	Y214-7a_LP-DIR-AF-162	LT-AF-Z:LP-DIR-AF	g	691	pmagpy-4.2.50	Y214-7a	u	0.06	0	0	0	12	273
AFP	This study		0.3	219	-1.5	Y214-7a_LP-DIR-AF	lancaste 2022-04-05 15:25:46	6.07E-06	7.57E-09	3.54E-08	1.71E-08	8	273	Y214-7a_LP-DIR-AF-163	LT-AF-Z:LP-DIR-AF	g	692	pmagpy-4.2.50	Y214-7a	u	0.07	0	0	0	13	273
AFP	This study		0.3	219	-1.5	Y214-7a_LP-DIR-AF	lancaste 2022-04-05 15:28:01	5.07E-06	2.83E-09	2.23E-08	1.44E-08	8	273	Y214-7a_LP-DIR-AF-164	LT-AF-Z:LP-DIR-AF	g	693	pmagpy-4.2.50	Y214-7a	u	0.08	0	0	0	14	273
AFP	This study		0.5	187.3	-26.1	Y214-8a_LP-DIR-T	lancaste 2022-07-06 10:13:28	7.42E-05	5.39E-07	4.52E-07	2.98E-07	8	273	Y214-8a_LP-DIR-T-165	LT-T-Z:LP-DIR-T	g	694	pmagpy-4.2.50	Y214-8a	u	0	0	0	0		588.2
AFP	This study		0.7	188.5	-25	Y214-8a_LP-DIR-T	lancaste 2022-07-06 13:11:20	6.95E-05	4.56E-07	7.56E-07	2.76E-07	8	273	Y214-8a_LP-DIR-T-166	LT-T-Z:LP-DIR-T	g	695	pmagpy-4.2.50	Y214-8a	u	0	0	0	0	1	373
AFP	This study		0.5	187.8	-24.2	Y214-8a_LP-DIR-T	lancaste 2022-07-06 16:01:40	6.27E-05	4.90E-07	4.59E-07	2.56E-07	8	273	Y214-8a_LP-DIR-T-167	LT-T-Z:LP-DIR-T	g	696	pmagpy-4.2.50	Y214-8a	u	0	0	0	0	2	473
AFP	This study		0.5	189.9	-23.9	Y214-8a_LP-DIR-T	lancaste 2022-07-08 10:04:32	5.05E-05	3.40E-07	3.67E-07	1.99E-07	8	273	Y214-8a_LP-DIR-T-168	LT-T-Z:LP-DIR-T	g	697	pmagpy-4.2.50	Y214-8a	u	0	0	0	0	3	573
AFP	This study		0.8	187.9	-23.7	Y214-8a_LP-DIR-T	lancaste 2022-07-08 12:53:33	4.52E-05	3.63E-07	5.28E-07	1.69E-07	8	273	Y214-8a_LP-DIR-T-169	LT-T-Z:LP-DIR-T	g	698	pmagpy-4.2.50	Y214-8a	u	0	0	0	0	4	623
AFP	This study		0.5	190.7	-24	Y214-8a_LP-DIR-T	lancaste 2022-07-08 16:25:22	3.61E-05	1.70E-07	2.21E-07	1.65E-07	8	273	Y214-8a_LP-DIR-T-170	LT-T-Z:LP-DIR-T	g	699	pmagpy-4.2.50	Y214-8a	u	0	0	0	0	5	673
AFP	This study		0.5	190.2	-23.8	Y214-8a_LP-DIR-T	lancaste 2022-07-18 09:35:47	2.83E-05	1.26E-07	1.57E-07	1.54E-07	8	273	Y214-8a_LP-DIR-T-171	LT-T-Z:LP-DIR-T	g	7	pmagpy-4.2.50	Y214-8a	u	0	0	0	0	6	723
AFP	This study		0.6	190.3	-21.2	Y214-8a_LP-DIR-T	lancaste 2022-07-18 12:05:37	1.21E-05	9.41E-08	1.21E-07	4.47E-08	8	273	Y214-8a_LP-DIR-T-172	LT-T-Z:LP-DIR-T	g	701	pmagpy-4.2.50	Y214-8a	u	0	0	0	0	7	748
AFP	This study		0.6	188.5	-22.8	Y214-8a_LP-DIR-T	lancaste 2022-07-18 14:45:36	4.49E-06	2.35E-08	3.27E-08	2.73E-08	8	273	Y214-8a_LP-DIR-T-173	LT-T-Z:LP-DIR-T	g	702	pmagpy-4.2.50	Y214-8a	u	0	0	0	0	8	773
AFP	This study		0.4	188.1	-24.1	Y214-8a_LP-DIR-T	lancaste 2022-07-18 17:07:44	8.97E-07	4.59E-09	3.88E-09	3.77E-09	8	273	Y214-8a_LP-DIR-T-174	LT-T-Z:LP-DIR-T	g	703	pmagpy-4.2.50	Y214-8a	u	0	0	0	0	9	788
AFP	This study		0.6	189.1	-25.2	Y214-8a_LP-DIR-T	lancaste 2022-07-21 08:50:28	6.31E-07	3.40E-09	4.98E-09	2.53E-09	8	273	Y214-8a_LP-DIR-T-175	LT-T-Z:LP-DIR-T	g	704	pmagpy-4.2.50	Y214-8a	u	0	0	0	0	1	803
AFP	This study		0.5	208	-11.6	Y214-9a_LP-DIR-AF	lancaste 2022-04-21 17:45:53	5.47E-05	1.96E-07	3.80E-07	2.13E-07	8	273	Y214-9a_LP-DIR-AF-176	LT-NO:LP-DIR-AF	g	705	pmagpy-4.2.50	Y214-9a	u	0	0	0	0		273
AFP	This study		0.4	206.4	-9.9	Y214-9a_LP-DIR-AF	lancaste 2022-04-21 17:48:12	5.28E-05	1.68E-07	3.06E-07	1.48E-07	8	273	Y214-9a_LP-DIR-AF-177	LT-AF-Z:LP-DIR-AF	g	706	pmagpy-4.2.50	Y214-9a	u	0.0025	0	0	0	1	273
AFP	This study		0.4	204.7	-7.8	Y214-9a_LP-DIR-AF	lancaste 2022-04-21 17:50:30	4.99E-05	1.80E-07	3.00E-07	1.40E-07	8	273	Y214-9a_LP-DIR-AF-178	LT-AF-Z:LP-DIR-AF	g	707	pmagpy-4.2.50	Y214-9a	u	0.005	0	0	0	2	273
AFP	This study		0.4	204.6	-7.3	Y214-9a_LP-DIR-AF	lancaste 2022-04-21 17:52:48	4.74E-05	1.83E-07	2.94E-07	1.33E-07	8	273	Y214-9a_LP-DIR-AF-179	LT-AF-Z:LP-DIR-AF	g	708	pmagpy-4.2.50	Y214-9a	u	0.0075	0	0	0	3	273
AFP	This study		0.5	204.8	-7	Y214-9a_LP-DIR-AF	lancaste 2022-04-21 17:55:06	4.41E-05	1.71E-07	3.14E-07	1.23E-07	8	273	Y214-9a_LP-DIR-AF-180	LT-AF-Z:LP-DIR-AF	g	709	pmagpy-4.2.50	Y214-9a	u	0.01	0	0	0	4	273
AFP	This study		0.4	204.8	-6.8	Y214-9a_LP-DIR-AF	lancaste 2022-04-21 17:57:23	4.00E-05	1.57E-07	2.48E-07	1.12E-07	8	273	Y214-9a_LP-DIR-AF-181	LT-AF-Z:LP-DIR-AF	g	71	pmagpy-4.2.50	Y214-9a	u	0.0125	0	0	0	5	273
AFP	This study		0.5	204.9	-6.6	Y214-9a_LP-DIR-AF	lancaste 2022-04-21 17:59:41	3.60E-05	1.47E-07	2.30E-07	1.00E-07	8	273	Y214-9a_LP-DIR-AF-182	LT-AF-Z:LP-DIR-AF	g	711	pmagpy-4.2.50	Y214-9a	u	0.015	0	0	0	6	273
AFP	This study		0.4	205	-6.6	Y214-9a_LP-DIR-AF	lancaste 2022-04-21 18:01:59	2.89E-05	1.03E-07	1.61E-07	8.05E-08	8	273	Y214-9a_LP-DIR-AF-183	LT-AF-Z:LP-DIR-AF	g	712	pmagpy-4.2.50	Y214-9a	u	0.02	0	0	0	7	273
AFP	This study		0.5	205.1	-6.5	Y214-9a_LP-DIR-AF	lancaste 2022-04-21 18:04:17	2.37E-05	1.04E-07	1.59E-07	6.56E-08	8	273	Y214-9a_LP-DIR-AF-184	LT-AF-Z:LP-DIR-AF	g	713	pmagpy-4.2.50	Y214-9a	u	0.025	0	0	0	8	273
AFP	This study		0.4	205.1	-6.6	Y214-9a_LP-DIR-AF	lancaste 2022-04-21 18:06:35	1.85E-05	7.07E-08	1.15E-07	5.10E-08	8	273	Y214-9a_LP-DIR-AF-185	LT-AF-Z:LP-DIR-AF	g	714	pmagpy-4.2.50	Y214-9a	u	0.03	0	0	0	9	273
AFP	This study		0.5	205.1	-6.6	Y214-9a_LP-DIR-AF	lancaste 2022-04-21 18:08:53	1.42E-05	6.57E-08	1.02E-07	3.91E-08	8	273	Y214-9a_LP-DIR-AF-186	LT-AF-Z:LP-DIR-AF	g	715	pmagpy-4.2.50	Y214-9a	u	0.04	0	0	0	1	273
AFP	This study		0.4	205	-6.9	Y214-9a_LP-DIR-AF	lancaste 2022-04-21 18:11:11	1.13E-05	4.34E-08	6.46E-08	3.11E-08	8	273	Y214-9a_LP-DIR-AF-187	LT-AF-Z:LP-DIR-AF	g	716	pmagpy-4.2.50	Y214-9a	u	0.05	0	0	0	11	273
AFP	This study		0.4	204.9	-6.5	Y214-9a_LP-DIR-AF	lancaste 2022-04-21 18:13:29	9.16E-06	2.88E-08	4.85E-08	2.47E-08	8	273	Y214-9a_LP-DIR-AF-188	LT-AF-Z:LP-DIR-AF	g	717	pmagpy-4.2.50	Y214-9a	u	0.06	0	0	0	12	273
AFP	This study		0.4	204.9	-6.3	Y214-9a_LP-DIR-AF	lancaste 2022-04-21 18:15:47	6.60E-06	2.31E-08	3.40E-08	1.80E-08	8	273	Y214-9a_LP-DIR-AF-189	LT-AF-Z:LP-DIR-AF	g	718	pmagpy-4.2.50	Y214-9a	u	0.08	0	0	0	13	273
AFP	This study		0.5	166.1	45.4	Y215-10a_LP-DIR-AF	lancaste 2022-03-24 16:26:27	3.39E-06	2.08E-08	2.13E-08	1.38E-08	4	273	Y215-10a_LP-DIR-AF-1	LT-NO:LP-DIR-AF	g	719	pmagpy-4.2.50	Y215-10a	u	0	0	0	0		273
AFP	This study		0.4	165.5	45.4	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 17:48:49	3.39E-06	1.83E-08	1.19E-08	1.29E-08	4	273	Y215-10a_LP-DIR-AF-2	LT-NO:LP-DIR-AF	g	72	pmagpy-4.2.50	Y215-10a	u	0	0	0	0	1	273
AFP	This study		0.3	168.6	42.7	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 17:51:06	3.17E-06	1.75E-08	1.27E-08	6.65E-09	4	273	Y215-10a_LP-DIR-AF-3	LT-AF-Z:LP-DIR-AF	g	721	pmagpy-4.2.50	Y215-10a	u	0.0025	0	0	0	2	273
AFP	This study		0.4	169.1	43	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 17:53:24	2.70E-06	1.51E-08	1.26E-08	5.62E-09	4	273	Y215-10a_LP-DIR-AF-4	LT-AF-Z:LP-DIR-AF	g	722	pmagpy-4.2.50	Y215-10a	u	0.005	0	0	0	3	273
AFP	This study		0.3	169.1	42.8	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 17:55:41	2.17E-06	1.16E-08	8.36E-09	4.45E-09	4	273	Y215-10a_LP-DIR-AF-5	LT-AF-Z:LP-DIR-AF	g	723	pmagpy-4.2.50	Y215-10a	u	0.0075	0	0	0	4	273
AFP	This study		0.3	169.1	42.8	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 17:57:59	1.74E-06	9.08E-09	6.82E-09	3.59E-09	4	273	Y215-10a_LP-DIR-AF-6	LT-AF-Z:LP-DIR-AF	g	724	pmagpy-4.2.50	Y215-10a	u	0.01	0	0	0	5	273
AFP	This study		0.3	169.5	42.8	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 18:00:16	1.45E-06	8.10E-09	5.51E-09	2.95E-09	4	273	Y215-10a_LP-DIR-AF-7	LT-AF-Z:LP-DIR-AF	g	725	pmagpy-4.2.50	Y215-10a	u	0.0125	0	0	0	6	273
AFP	This study		0.4	169.1	42.9	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 18:02:33	1.23E-06	6.67E-09	5.71E-09	2.49E-09	4	273	Y215-10a_LP-DIR-AF-8	LT-AF-Z:LP-DIR-AF	g	726	pmagpy-4.2.50	Y215-10a	u	0.015	0	0	0	7	273
AFP	This study		0.3	168.8	42.8	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 18:04:51	9.73E-07	5.48E-09	2.78E-09	1.99E-09	4	273	Y215-10a_LP-DIR-AF-9	LT-AF-Z:LP-DIR-AF	g	727	pmagpy-4.2.50	Y215-10a	u	0.02	0	0	0	8	273
AFP	This study		0.3	168.9	42.9	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 18:07:08	8.14E-07	4.70E-09	2.26E-09	1.67E-09	4	273	Y215-10a_LP-DIR-AF-10	LT-AF-Z:LP-DIR-AF	g	728	pmagpy-4.2.50	Y215-10a	u	0.025	0	0	0	9	273
AFP	This study		0.3	170.4	41.2	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 18:09:26	7.05E-07	3.39E-09	2.89E-09	1.44E-09	4	273	Y215-10a_LP-DIR-AF-11	LT-AF-Z:LP-DIR-AF	g	729	pmagpy-4.2.50	Y215-10a	u	0.03	0	0	0	1	273
AFP	This study		0.4	171	43.1	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 18:11:44	5.59E-07	3.06E-09	3.26E-09	1.12E-09	4	273	Y215-10a_LP-DIR-AF-12	LT-AF-Z:LP-DIR-AF	g	73	pmagpy-4.2.50	Y215-10a	u	0.04	0	0	0	11	273
AFP	This study		0.3	171.1	42.8	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 18:14:02	4.82E-07	2.49E-09	2.25E-09	9.99E-10	4	273	Y215-10a_LP-DIR-AF-13	LT-AF-Z:LP-DIR-AF	g	731	pmagpy-4.2.50	Y215-10a	u	0.05	0	0	0	12	273
AFP	This study		0.3	175.4	43	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 18:16:19	4.15E-07	2.16E-09	1.69E-09	8.34E-10	4	273	Y215-10a_LP-DIR-AF-14	LT-AF-Z:LP-DIR-AF	g	732	pmagpy-4.2.50	Y215-10a	u	0.06	0	0	0	13	273
AFP	This study		0.4	174.3	39.9	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 18:18:37	4.04E-07	2.35E-09	2.58E-09	7.85E-10	4	273	Y215-10a_LP-DIR-AF-15	LT-AF-Z:LP-DIR-AF	g	733	pmagpy-4.2.50	Y215-10a	u	0.07	0	0	0	14	273
AFP	This study		0.3	173.1	43.1	Y215-10a_LP-DIR-AF	lancaste 2022-03-31 18:20:55	3.30E-07	1.96E-09	1.41E-09	6.86E-10	4	273	Y215-10a_LP-DIR-AF-16	LT-AF-Z:LP-DIR-AF	g	734	pmagpy-4.2.50	Y215-10a	u	0.08	0	0	0	15	273
AFP	This study		0.4	205.2	47.4	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 15:30:15	6.59E-06	3.47E-08	3.25E-08	2.89E-09	4	273	Y215-1b_LP-DIR-AF-17	LT-NO:LP-DIR-AF	g	735	pmagpy-4.2.50	Y215-1b	u	0	0	0	0		273
AFP	This study		0.3	206.2	46.7	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 15:32:30	6.51E-06	2.17E-08	2.10E-08	8.33E-09	4	273	Y215-1b_LP-DIR-AF-18	LT-AF-Z:LP-DIR-AF	g	736	pmagpy-4.2.50	Y215-1b	u	0.0025	0	0	0	1	273
AFP	This study		0.4	206.5	46.6	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 15:34:45	6.40E-06	2.63E-08	3.38E-08	8.23E-09	4	273	Y215-1b_LP-DIR-AF-19	LT-AF-Z:LP-DIR-AF	g	737	pmagpy-4.2.50	Y215-1b	u	0.005	0	0	0	2	273
AFP	This study		0.4	206.3	46.6	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 15:37:00	6.26E-06	2.55E-08	2.92E-08	8.04E-09	4	273	Y215-1b_LP-DIR-AF-20	LT-AF-Z:LP-DIR-AF	g	738	pmagpy-4.2.50	Y215-1b	u	0.0075	0	0	0	3	273
AFP	This study		0.3	206.3	46.8	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 15:39:15	6.09E-06	2.44E-08	2.60E-08	7.81E-09	4	273	Y215-1b_LP-DIR-AF-21	LT-AF-Z:LP-DIR-AF	g	739	pmagpy-4.2.50	Y215-1b	u	0.01	0	0	0	4	273
AFP	This study		0.3	206.1	46.9	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 15:41:30	5.92E-06	2.40E-08	2.75E-08	7.62E-09	4	273	Y215-1b_LP-DIR-AF-22	LT-AF-Z:LP-DIR-AF	g	74	pmagpy-4.2.50	Y215-1b	u	0.0125	0	0	0	5	273
AFP	This study		0.2	206.2	47	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 15:43:45	5.71E-06	1.92E-08	1.64E-08	7.31E-09	4	273	Y215-1b_LP-DIR-AF-23	LT-AF-Z:LP-DIR-AF	g	741	pmagpy-4.2.50	Y215-1b	u	0.015	0	0	0	6	273
AFP	This study		0.4	205.8	47.3	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 15:46:00	5.25E-06	2.20E-08	3.44E-08	6.63E-09	4	273	Y215-1b_LP-DIR-AF-24	LT-AF-Z:LP-DIR-AF	g	742	pmagpy-4.2.50	Y215-1b	u	0.02	0	0	0	7	273
AFP	This study		0.3	205.8	47.4	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 15:48:15	4.71E-06	1.58E-08	1.55E-08	5.95E-09	4	273	Y215-1b_LP-DIR-AF-25	LT-AF-Z:LP-DIR-AF	g	743	pmagpy-4.2.50	Y215-1b	u	0.025	0	0	0	8	273
AFP	This study		0.3	207.1	46.9	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 15:50:29	3.99E-06	1.49E-08	1.67E-08	5.15E-09	4	273	Y215-1b_LP-DIR-AF-26	LT-AF-Z:LP-DIR-AF	g	744	pmagpy-4.2.50	Y215-1b	u	0.03	0	0	0	9	273
AFP	This study		0.3	206.1	46.8	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 15:52:44	3.05E-06	1.11E-08	1.34E-08	3.93E-09	4	273	Y215-1b_LP-DIR-AF-27	LT-AF-Z:LP-DIR-AF	g	745	pmagpy-4.2.50	Y215-1b	u	0.04	0	0	0	1	273
AFP	This study		0.3	205.4	46.8	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 15:54:58	2.27E-06	8.13E-09	9.05E-09	2.87E-09	4	273	Y215-1b_LP-DIR-AF-28	LT-AF-Z:LP-DIR-AF	g	746	pmagpy-4.2.50	Y215-1b	u	0.05	0	0	0	11	273
AFP	This study		0.3	204.5	45.2	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 15:57:13	1.76E-06	6.47E-09	8.16E-09	2.46E-09	4	273	Y215-1b_LP-DIR-AF-29	LT-AF-Z:LP-DIR-AF	g	747	pmagpy-4.2.50	Y215-1b	u	0.06	0	0	0	12	273
AFP	This study		0.3	208.2	45.6	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 15:59:28	1.34E-06	4.53E-09	6.59E-09	1.82E-09	4	273	Y215-1b_LP-DIR-AF-30	LT-AF-Z:LP-DIR-AF	g	748	pmagpy-4.2.50	Y215-1b	u	0.07	0	0	0	13	273
AFP	This study		0.4	210.1	45.6	Y215-1b_LP-DIR-AF	lancaste 2022-04-05 16:01:44	1.03E-06	3.70E-09	5.78E-09	1.41E-09	4	273	Y215-1b_LP-DIR-AF-31	LT-AF-Z:LP-DIR-AF	g	749	pmagpy-4.2.50	Y215-1b	u	0.08	0	0	0	14	273
AFP	This study		0.4	204	19.8	Y215-2a_LP-DIR-AF	lancaste 2022-03-24 16:07:58	1.19E-05	3.88E-08	5.72E-08	3.67E-08	4	273	Y215-2a_LP-DIR-AF-32	LT-NO:LP-DIR-AF	g	75	pmagpy-4.2.50	Y215-2a	u	0	0	0	0		273
AFP	This study		0.4	203.3	19.9	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 14:51:28	1.18E-05	4.35E-08	5.46E-08	4.43E-08	4	273	Y215-2a_LP-DIR-AF-33	LT-NO:LP-DIR-AF	g	751	pmagpy-4.2.50	Y215-2a	u	0	0	0	0	1	273
AFP	This study		0.3	203.4	19.7	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 14:53:51	1.18E-05	3.90E-08	4.81E-08	3.08E-08	4	273	Y215-2a_LP-DIR-AF-34	LT-AF-Z:LP-DIR-AF	g	752	pmagpy-4.2.50	Y215-2a	u	0.0025	0	0	0	2	273
AFP	This study		0.3	203.6	19.5	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 14:56:13	1.14E-05	2.30E-08	3.90E-08	3.01E-08	4	273	Y215-2a_LP-DIR-AF-35	LT-AF-Z:LP-DIR-AF	g	753	pmagpy-4.2.50	Y215-2a	u	0.005	0	0	0	3	273
AFP	This study		0.2	203.8	19.7	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 14:58:35	1.09E-05	3.33E-08	2.41E-08	2.89E-08	4	273	Y215-2a_LP-DIR-AF-36	LT-AF-Z:LP-DIR-AF	g	754	pmagpy-4.2.50	Y215-2a	u	0.0075	0	0	0	4	273
AFP	This study		0.4	204	19.6	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 15:00:57	1.03E-05	3.95E-08	5.69E-08	2.74E-08	4	273	Y215-2a_LP-DIR-AF-37	LT-AF-Z:LP-DIR-AF	g	755	pmagpy-4.2.50	Y215-2a	u	0.01	0	0	0	5	273
AFP	This study		0.4	204	19.8	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 15:03:20	9.63E-06	4.57E-08	4.97E-08	2.56E-08	4	273	Y215-2a_LP-DIR-AF-38	LT-AF-Z:LP-DIR-AF	g	756	pmagpy-4.2.50	Y215-2a	u	0.0125	0	0	0	6	273
AFP	This study		0.3	204.1	20	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 15:05:41	9.00E-06	2.96E-08	3.94E-08	2.41E-08	4	273	Y215-2a_LP-DIR-AF-39	LT-AF-Z:LP-DIR-AF	g	757	pmagpy-4.2.50	Y215-2a	u	0.015	0	0	0	7	273
AFP	This study		0.4	204.2	20.1	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 15:08:03	7.90E-06	2.64E-08	3.70E-08	2.08E-08	4	273	Y215-2a_LP-DIR-AF-40	LT-AF-Z:LP-DIR-AF	g	758	pmagpy-4.2.50	Y215-2a	u	0.02	0	0	0	8	273
AFP	This study		0.3	204.2	20.1	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 15:10:25	6.96E-06	2.18E-08	2.98E-08	1.84E-08	4	273	Y215-2a_LP-DIR-AF-41	LT-AF-Z:LP-DIR-AF	g	759	pmagpy-4.2.50	Y215-2a	u	0.025	0	0	0	9	273
AFP	This study		0.4	204.2	19.9	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 15:12:47	5.86E-06	2.60E-08	3.48E-08	1.52E-08	4	273	Y215-2a_LP-DIR-AF-42	LT-AF-Z:LP-DIR-AF	g	76	pmagpy-4.2.50	Y215-2a	u	0.03	0	0	0	1	273
AFP	This study		0.5	204.5	20	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 15:15:09	4.67E-06	2.03E-08	3.10E-08	1.21E-08	4	273	Y215-2a_LP-DIR-AF-43	LT-AF-Z:LP-DIR-AF	g	761	pmagpy-4.2.50	Y215-2a	u	0.04	0	0	0	11	273
AFP	This study		0.4	204.8	20	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 15:17:31	3.66E-06	1.33E-08	2.08E-08	9.22E-09	4	273	Y215-2a_LP-DIR-AF-44	LT-AF-Z:LP-DIR-AF	g	762	pmagpy-4.2.50	Y215-2a	u	0.05	0	0	0	12	273
AFP	This study		0.4	205.3	20.8	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 15:19:53	2.89E-06	9.28E-09	1.36E-08	7.05E-09	4	273	Y215-2a_LP-DIR-AF-45	LT-AF-Z:LP-DIR-AF	g	763	pmagpy-4.2.50	Y215-2a	u	0.06	0	0	0	13	273
AFP	This study		0.4	206.6	19.5	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 15:22:31	2.41E-06	7.18E-09	1.22E-08	5.89E-09	4	273	Y215-2a_LP-DIR-AF-46	LT-AF-Z:LP-DIR-AF	g	764	pmagpy-4.2.50	Y215-2a	u	0.07	0	0	0	14	273
AFP	This study		0.2	209.3	19.2	Y215-2a_LP-DIR-AF	lancaste 2022-04-06 15:24:54	1.98E-06	3.38E-09	5.60E-09	4.99E-09	4	273	Y215-2a_LP-DIR-AF-47	LT-AF-Z:LP-DIR-AF	g	765	pmagpy-4.2.50	Y215-2a	u	0.08	0	0	0	15	273
AFP	This study		0.3	196.9	17.5	Y215-3b_LP-DIR-AF	lancaste 2022-03-24 16:10:20	6.40E-06	2.88E-08	2.43E-08	1.40E-08	4	273	Y215-3b_LP-DIR-AF-48	LT-NO:LP-DIR-AF	g	766	pmagpy-4.2.50	Y215-3b	u	0	0	0	0		273
AFP	This study		0.4	197.8	17.5	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:05:16	6.40E-06	2.95E-08	2.99E-08	1.42E-08	4	273	Y215-3b_LP-DIR-AF-49	LT-NO:LP-DIR-AF	g	767	pmagpy-4.2.50	Y215-3b	u	0	0	0	0	1	273
AFP	This study		0.4	198	17.3	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:07:34	6.38E-06	3.26E-08	3.50E-08	1.70E-08	4	273	Y215-3b_LP-DIR-AF-50	LT-AF-Z:LP-DIR-AF	g	768	pmagpy-4.2.50	Y215-3b	u	0.0025	0	0	0	2	273
AFP	This study		0.4	198.1	17.3	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:09:52	6.24E-06	3.33E-08	3.71E-08	1.69E-08	4	273	Y215-3b_LP-DIR-AF-51	LT-AF-Z:LP-DIR-AF	g	769	pmagpy-4.2.50	Y215-3b	u	0.005	0	0	0	3	273
AFP	This study		0.5	198.3	17.3	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:12:11	6.07E-06	3.33E-08	3.90E-08	1.65E-08	4	273	Y215-3b_LP-DIR-AF-52	LT-AF-Z:LP-DIR-AF	g	77	pmagpy-4.2.50	Y215-3b	u	0.0075	0	0	0	4	273
AFP	This study		0.4	198.5	17.2	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:14:29	5.87E-06	2.81E-08	2.96E-08	1.57E-08	4	273	Y215-3b_LP-DIR-AF-53	LT-AF-Z:LP-DIR-AF	g	771	pmagpy-4.2.50	Y215-3b	u	0.01	0	0	0	5	273
